,repo_id,repo_name,data_collection_date,event_type,event_datetime,contributor_name,pr_merge_status
245,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-03-02 17:31:32,fstein93,merged
246,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-03-02 09:39:01,fstein93,merged
247,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-12-11 12:52:56,neutrinoceros,merged
248,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-03-01 16:59:43,fstein93,merged
249,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-03-01 12:17:57,juerghutter,merged
250,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-28 16:22:51,juerghutter,merged
251,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-28 14:51:20,oschuett,merged
252,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-28 13:02:07,mkrack,merged
253,26069,Trilinos,2023-02-28 16:46:00,pull_request_created,2019-01-11 21:41:15,krcb,merged
254,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-28 10:58:27,JWilhelm,merged
255,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-28 10:01:43,glb96,merged
256,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-28 09:59:31,oschuett,merged
257,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-27 12:55:50,oschuett,merged
258,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-27 11:29:42,mkrack,not merged
259,25978,NNDrone,2023-02-28 16:46:00,pull_request_created,2018-03-12 10:16:20,heshan007,merged
260,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-26 01:46:46,e-kwsm,not merged
261,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-25 15:27:44,JWilhelm,not merged
262,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-12-10 18:16:24,neutrinoceros,merged
263,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-24 21:44:46,juerghutter,merged
264,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-24 18:05:21,mkrack,not merged
265,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-24 13:54:10,mattiatj,merged
266,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-24 13:20:41,juerghutter,merged
267,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-12-08 10:50:42,neutrinoceros,merged
268,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-12-08 10:22:29,neutrinoceros,merged
269,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-12-05 21:03:41,meeseeksmachine,merged
270,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-12-05 19:08:33,neutrinoceros,merged
271,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-12-05 17:42:53,pre-commit-ci[bot],merged
272,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-12-05 15:00:44,neutrinoceros,merged
273,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-12-01 14:56:49,meeseeksmachine,merged
274,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-30 19:40:13,jzuhone,merged
275,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-28 18:02:56,pre-commit-ci[bot],merged
276,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-27 17:22:51,neutrinoceros,merged
277,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-24 10:41:26,juerghutter,merged
278,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-24 14:15:16,neutrinoceros,merged
279,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-24 13:20:38,neutrinoceros,merged
280,26069,Trilinos,2023-02-28 16:46:00,pull_request_created,2019-01-11 16:16:36,rppawlo,merged
281,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-24 08:20:59,mkrack,merged
282,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-24 07:37:20,glb96,merged
283,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-21 17:38:27,pre-commit-ci[bot],merged
284,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-18 21:15:25,meeseeksmachine,merged
285,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-23 19:49:45,dependabot[bot],merged
286,25978,NNDrone,2023-02-28 16:46:00,pull_request_created,2018-03-08 12:18:14,konqr,merged
287,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-22 14:04:56,mtaillefumier,merged
288,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-22 11:39:00,oschuett,merged
289,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-22 09:10:01,fstein93,merged
290,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-18 16:37:11,neutrinoceros,merged
291,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-20 10:39:08,oschuett,merged
292,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-18 11:43:39,meeseeksmachine,merged
293,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-20 09:05:38,mkrack,merged
294,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-18 08:01:24,meeseeksmachine,merged
295,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-17 10:32:02,oschuett,merged
296,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-18 07:54:45,meeseeksmachine,merged
297,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-16 18:21:16,fstein93,merged
298,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-16 14:58:29,juerghutter,merged
299,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-16 06:55:03,dependabot[bot],merged
300,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-16 06:50:49,edditler,merged
301,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-17 20:19:07,neutrinoceros,merged
302,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-17 17:06:05,neutrinoceros,merged
303,25978,NNDrone,2023-02-28 16:46:00,pull_request_created,2018-02-25 18:34:32,BigBang0072,merged
304,25978,NNDrone,2023-02-28 16:46:00,pull_request_created,2018-01-12 15:48:28,kgizdov,merged
305,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-15 19:25:02,oschuett,merged
306,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-17 15:03:16,meeseeksmachine,merged
307,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-16 20:31:39,jzuhone,merged
308,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-16 09:53:21,neutrinoceros,merged
309,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-14 17:40:58,pre-commit-ci[bot],merged
310,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-14 13:58:51,mattiatj,merged
311,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-13 20:47:55,oschuett,merged
312,25874,pegasus,2023-02-28 16:46:00,pull_request_created,2023-01-24 21:54:48,zaiyan-alam,merged
313,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-13 09:21:24,mtaillefumier,merged
314,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-09 17:26:48,marci73,merged
315,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-09 17:02:42,mtaillefumier,merged
316,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-12 22:20:50,neutrinoceros,merged
317,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-11 22:29:25,meeseeksmachine,merged
318,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-11 21:43:53,matthewturk,merged
319,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-09 16:38:16,marci73,not merged
320,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-11 16:04:22,neutrinoceros,merged
321,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-07 23:00:41,meeseeksmachine,merged
322,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-09 12:33:26,edditler,merged
323,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-08 21:46:47,oschuett,merged
324,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-07 21:00:02,glb96,merged
325,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-07 20:54:20,oschuett,merged
326,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-07 13:24:42,edditler,merged
327,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-07 21:53:30,neutrinoceros,merged
328,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-07 12:50:14,NoahZhao,not merged
329,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-07 12:28:53,NoahZhao,not merged
330,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-07 11:42:29,NoahZhao,not merged
331,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-07 21:27:21,meeseeksmachine,merged
332,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-07 18:48:41,jzuhone,merged
333,26090,fastjet,2023-02-28 16:46:00,pull_request_created,2022-12-16 00:33:39,chrispap95,merged
334,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-07 11:24:22,NoahZhao,not merged
335,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-06 21:38:26,oschuett,merged
336,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-06 15:30:31,fstein93,merged
337,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-03 11:57:12,oschuett,merged
338,25874,pegasus,2023-02-28 16:46:00,pull_request_created,2023-01-24 21:01:09,zaiyan-alam,merged
339,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-03 11:46:26,mkrack,merged
340,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-03 09:38:28,oschuett,merged
341,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-02 10:57:59,glb96,not merged
342,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-07 17:27:48,pre-commit-ci[bot],merged
343,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-02 10:24:41,fstein93,merged
344,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-02 09:47:09,bjoe2k4,merged
345,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-02 09:40:41,rangsimanketkaew,not merged
346,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-02 09:18:52,mkrack,merged
347,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-01 13:49:12,glb96,merged
348,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-01 13:31:25,rangsimanketkaew,merged
349,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-01 10:30:37,mtaillefumier,merged
350,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-02-01 09:04:51,oschuett,merged
351,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-30 17:30:36,fstein93,merged
352,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-02 11:32:21,cphyc,merged
353,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-11-01 19:24:08,neutrinoceros,merged
354,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-31 17:42:53,pre-commit-ci[bot],merged
355,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-27 08:13:56,meeseeksmachine,merged
356,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-30 16:31:18,oschuett,merged
357,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-30 14:51:31,mattiatj,merged
358,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-30 10:05:04,oschuett,merged
359,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-29 20:20:00,oschuett,merged
360,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-29 10:41:21,oschuett,merged
361,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-27 20:56:34,oschuett,merged
362,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-26 13:56:48,neutrinoceros,merged
363,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-26 12:18:50,mattiatj,merged
364,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-25 09:34:16,mkrack,merged
365,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-23 18:27:52,gabriele16,merged
366,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-23 17:36:09,gabriele16,not merged
367,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-23 12:54:11,glb96,not merged
368,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-23 12:21:18,mkrack,merged
369,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-22 23:00:29,oschuett,merged
370,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-25 14:56:25,neutrinoceros,merged
371,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-22 16:52:10,oschuett,merged
372,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-25 10:01:29,meeseeksmachine,merged
373,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-22 14:27:48,oschuett,merged
374,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-20 14:47:52,mtaillefumier,merged
375,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-19 15:19:15,fstein93,merged
376,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-19 14:09:18,fstein93,merged
377,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-18 10:47:50,fstein93,merged
378,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-18 10:45:14,fstein93,merged
379,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-17 13:25:02,mtaillefumier,merged
380,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-17 12:39:36,mkrack,merged
381,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-16 21:03:58,oschuett,merged
382,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-25 09:16:07,neutrinoceros,merged
383,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-24 17:31:40,pre-commit-ci[bot],merged
384,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-23 14:34:31,neutrinoceros,merged
385,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-22 17:59:59,neutrinoceros,merged
386,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-22 11:38:34,neutrinoceros,not merged
387,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-22 07:52:23,neutrinoceros,merged
388,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-21 12:35:31,neutrinoceros,merged
389,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-21 11:47:51,neutrinoceros,merged
390,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-19 21:15:20,mtryan83,merged
391,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-17 17:36:54,pre-commit-ci[bot],merged
392,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-15 12:54:43,neutrinoceros,merged
393,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-14 22:37:38,chrishavlin,not merged
394,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-13 16:08:37,meeseeksmachine,merged
395,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-13 14:40:11,meeseeksmachine,merged
396,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-13 11:34:21,meeseeksmachine,merged
397,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-12 20:37:17,meeseeksmachine,merged
398,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-12 20:15:01,cphyc,merged
399,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-11 15:16:04,neutrinoceros,merged
400,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-10 17:44:11,pre-commit-ci[bot],merged
401,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-16 16:55:18,glb96,merged
402,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-16 16:07:34,glb96,not merged
403,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-16 11:01:10,fstein93,merged
404,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-10 14:42:31,neutrinoceros,merged
405,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-16 10:45:12,juerghutter,merged
406,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-10 11:32:51,meeseeksmachine,merged
407,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-16 10:25:36,glb96,merged
408,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-16 09:55:59,oschuett,merged
409,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-12 15:51:02,mkrack,merged
410,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-10 10:13:00,meeseeksmachine,merged
411,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-10 09:27:26,cphyc,merged
412,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-11 13:02:47,mkrack,merged
413,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-08 11:54:48,neutrinoceros,merged
414,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-06 16:38:13,matthewturk,merged
415,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-11 11:06:00,abussy,merged
416,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-06 16:32:59,matthewturk,merged
417,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-04 10:10:06,neutrinoceros,merged
418,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-04 05:12:58,geoyuqiu,merged
419,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-03 21:51:16,jzuhone,merged
420,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-03 17:29:52,pre-commit-ci[bot],merged
421,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-10-02 13:13:18,neutrinoceros,merged
422,26069,Trilinos,2023-02-28 16:46:00,pull_request_created,2019-01-11 09:06:18,trilinos-autotester,merged
423,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-30 17:53:26,matthewturk,merged
424,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-26 17:34:43,pre-commit-ci[bot],merged
425,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-11 09:57:08,fstein93,merged
426,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-24 21:36:25,mtryan83,merged
427,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-24 08:16:58,neutrinoceros,merged
428,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-09 14:52:49,mkrack,merged
429,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-22 19:41:52,neutrinoceros,merged
430,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-22 19:38:03,neutrinoceros,merged
431,25863,sampledata,2023-02-28 16:46:00,pull_request_created,2016-01-22 15:32:08,selimnairb,merged
432,26069,Trilinos,2023-02-28 16:46:00,pull_request_created,2019-01-11 00:14:09,ccober6,merged
433,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-22 12:11:42,neutrinoceros,merged
434,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-21 16:57:12,neutrinoceros,merged
435,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-19 17:36:58,pre-commit-ci[bot],merged
436,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-17 13:51:46,matthewturk,not merged
437,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-16 06:33:53,neutrinoceros,merged
438,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-15 16:04:21,neutrinoceros,merged
439,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-08 15:26:14,JWilhelm,merged
440,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-07 13:00:51,JWilhelm,merged
441,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-05 16:10:57,juerghutter,merged
442,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-05 13:31:13,fstein93,merged
443,25899,resample,2023-02-28 16:46:00,pull_request_created,2022-02-11 13:19:02,HDembinski,merged
444,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-15 14:27:46,cphyc,not merged
445,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-15 08:45:22,neutrinoceros,not merged
446,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-14 17:17:01,neutrinoceros,merged
447,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-05 12:13:52,fstein93,merged
448,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-14 15:44:30,neutrinoceros,merged
449,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-14 12:41:17,neutrinoceros,merged
450,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-13 20:35:56,neutrinoceros,merged
451,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-13 18:13:35,neutrinoceros,not merged
452,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-13 14:09:39,neutrinoceros,merged
453,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-12 18:18:04,jzuhone,merged
454,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-12 16:16:58,neutrinoceros,merged
455,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-10 19:56:23,neutrinoceros,not merged
456,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-10 15:35:04,neutrinoceros,merged
457,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-10 13:43:02,neutrinoceros,merged
458,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-10 08:50:21,neutrinoceros,merged
459,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-07 02:20:18,dpgrote,merged
460,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-05 17:37:46,pre-commit-ci[bot],merged
461,25863,sampledata,2023-02-28 16:46:00,pull_request_created,2015-11-20 22:15:22,selimnairb,merged
462,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-04 08:06:08,neutrinoceros,merged
463,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-03 12:12:36,neutrinoceros,merged
464,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-03 12:09:36,neutrinoceros,merged
465,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-03 07:18:46,neutrinoceros,not merged
466,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-02 15:20:23,neutrinoceros,merged
467,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-09-02 07:50:03,neutrinoceros,merged
468,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-29 19:38:27,neutrinoceros,merged
469,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-26 14:46:17,mabruzzo,merged
470,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-26 06:57:57,chummels,merged
471,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-25 17:18:04,mabruzzo,merged
472,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-23 17:01:45,neutrinoceros,merged
473,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-22 19:03:49,neutrinoceros,merged
474,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-22 18:07:29,neutrinoceros,merged
475,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-22 13:37:58,brittonsmith,merged
476,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-21 02:41:03,chummels,merged
477,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-20 08:40:53,neutrinoceros,merged
478,26021,IrodsShare,2023-02-28 16:46:00,pull_request_created,2015-04-13 14:11:52,dmcgua01,not merged
479,25831,cp2k,2023-02-28 16:46:00,pull_request_created,2023-01-04 14:12:13,juerghutter,merged
480,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-17 19:43:53,neutrinoceros,merged
481,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-17 05:05:31,mameehan5,not merged
482,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-16 22:29:16,mameehan5,not merged
483,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-15 10:23:36,neutrinoceros,merged
484,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-14 09:16:58,neutrinoceros,merged
485,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-14 02:13:36,yipihey,merged
486,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-12 13:31:32,neutrinoceros,merged
487,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-12 13:30:30,jzuhone,merged
488,26069,Trilinos,2023-02-28 16:46:00,pull_request_created,2019-01-10 23:49:55,lucbv,merged
489,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-12 05:43:37,neutrinoceros,merged
490,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-11 20:14:58,neutrinoceros,not merged
491,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-11 00:23:28,yipihey,merged
492,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-10 05:15:45,koarakawaii,merged
493,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-09 21:02:30,matthewturk,not merged
494,25952,yt,2023-02-28 16:46:00,pull_request_created,2022-08-09 15:18:42,yipihey,not merged
495,25991,hydroshare,2023-02-28 16:46:00,pull_request_created,2022-07-05 20:23:47,pkdash,merged
